time,crude_petro_usd_bbl
2015M06,61.3066666667
2015M07,54.34
2015M08,45.69
2015M09,46.28
2015M10,46.9566666667
2015M11,43.1133333333
2015M12,36.5733333333
2016M01,29.78
2016M02,31.03
2016M03,37.34
2016M04,40.75
2016M05,45.9366666667
